1.300399183421722338e+00,1.878775510204081511e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.258772815740759610e+00,1.959591836734693837e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.199459041550186678e+00,2.040408163265305941e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.126512022538992186e+00,2.121224489795918267e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.044917767671146080e+00,2.202040816326530592e+00,3.238488335638492477e-01,-3.244279966471620202e+00
9.602533339901606624e-01,2.282857142857142918e+00,3.238488335638492477e-01,-3.244279966471620202e+00
8.783056286374781862e-01,2.363673469387755244e+00,3.238488335638492477e-01,-3.244279966471620202e+00
8.046758673859136790e-01,2.444489795918367125e+00,3.238488335638492477e-01,-3.244279966471620202e+00
7.443967253823278174e-01,2.525306122448979451e+00,3.238488335638492477e-01,-3.244279966471620202e+00
7.015883482672744531e-01,2.606122448979591777e+00,3.238488335638492477e-01,-3.244279966471620202e+00
6.791767356898401609e-01,2.686938775510204103e+00,3.238488335638492477e-01,-3.244279966471620202e+00
6.786937460141202472e-01,2.767755102040816428e+00,3.238488335638492477e-01,-3.244279966471620202e+00
7.001723921155587060e-01,2.848571428571428310e+00,3.238488335638492477e-01,-3.244279966471620202e+00
7.421445849146103280e-01,2.929387755102040636e+00,3.238488335638492477e-01,-3.244279966471620202e+00
8.017414788796788372e-01,3.010204081632652962e+00,3.238488335638492477e-01,-3.244279966471620202e+00
8.748895607738622626e-01,3.091020408163265287e+00,3.238488335638492477e-01,-3.244279966471620202e+00
9.565890787640437543e-01,3.171836734693877613e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.041255780956549248e+00,3.252653061224489495e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.123102605154679967e+00,3.333469387755101820e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.196535230923466475e+00,3.414285714285714146e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.256534457543070582e+00,3.495102040816326472e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.298999271897236740e+00,3.575918367346938798e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.321027157229376137e+00,3.656734693877551123e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.321112483354566658e+00,3.737551020408163005e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.299249418138324508e+00,3.818367346938775331e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.256932326129409194e+00,3.899183673469387656e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.197053627099672779e+00,3.979999999999999982e+00,3.238488335638492477e-01,-3.244279966471620202e+00
1.249310898885835686e+00,2.000000000000000042e-02,3.097913011771203928e-01,-3.235563708304161512e+00
1.193297955625179041e+00,1.008163265306122464e-01,3.097913011771203928e-01,-3.235563708304161512e+00
1.124143377573537439e+00,1.816326530612244750e-01,3.097913011771203928e-01,-3.235563708304161512e+00
1.046548736488046139e+00,2.624489795918367174e-01,3.097913011771203928e-01,-3.235563708304161512e+00
9.657894137434589465e-01,3.432653061224489877e-01,3.097913011771203928e-01,-3.235563708304161512e+00
8.873559460712387992e-01,4.240816326530612024e-01,3.097913011771203928e-01,-3.235563708304161512e+00
8.165807436575414080e-01,5.048979591836734171e-01,3.097913011771203928e-01,-3.235563708304161512e+00
7.582755586979378348e-01,5.857142857142857428e-01,3.097913011771203928e-01,-3.235563708304161512e+00
7.164043516217135643e-01,6.665306122448979576e-01,3.097913011771203928e-01,-3.235563708304161512e+00
6.938137956379759608e-01,7.473469387755101723e-01,3.097913011771203928e-01,-3.235563708304161512e+00
6.920397416330077434e-01,8.281632653061223870e-01,3.097913011771203928e-01,-3.235563708304161512e+00
7.112028011764315316e-01,9.089795918367347127e-01,3.097913011771203928e-01,-3.235563708304161512e+00
7.500001465731324091e-01,9.897959183673469274e-01,3.097913011771203928e-01,-3.235563708304161512e+00
8.057940854460019509e-01,1.070612244897959142e+00,3.097913011771203928e-01,-3.235563708304161512e+00
8.747913879812726501e-01,1.151428571428571468e+00,3.097913011771203928e-01,-3.235563708304161512e+00
9.523011750201397785e-01,1.232244897959183572e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.033053834110173153e+00,1.313061224489795897e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.111559281557886081e+00,1.393877551020408223e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.182480213530322288e+00,1.474693877551020327e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.240994970201833469e+00,1.555510204081632653e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.283125343114015049e+00,1.636326530612244756e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.306007039302002237e+00,1.717142857142857082e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.308084414301122766e+00,1.797959183673469408e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.289216234835142361e+00,1.878775510204081511e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.250685280760219564e+00,1.959591836734693837e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.195111133462837483e+00,2.040408163265305941e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.126272079915770163e+00,2.121224489795918267e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.048848240496632389e+00,2.202040816326530592e+00,3.097913011771203928e-01,-3.235563708304161512e+00
9.681033843874179423e-01,2.282857142857142918e+00,3.097913011771203928e-01,-3.235563708304161512e+00
8.895270647849309320e-01,2.363673469387755244e+00,3.097913011771203928e-01,-3.235563708304161512e+00
8.184614038657660462e-01,2.444489795918367125e+00,3.097913011771203928e-01,-3.235563708304161512e+00
7.597379010576275071e-01,2.525306122448979451e+00,3.097913011771203928e-01,-3.235563708304161512e+00
7.173489567201369876e-01,2.606122448979591777e+00,3.097913011771203928e-01,-3.235563708304161512e+00
6.941764431620676135e-01,2.686938775510204103e+00,3.097913011771203928e-01,-3.235563708304161512e+00
6.917957764781441643e-01,2.767755102040816428e+00,3.097913011771203928e-01,-3.235563708304161512e+00
7.103688096585751843e-01,2.848571428571428310e+00,3.097913011771203928e-01,-3.235563708304161512e+00
7.486328287846926166e-01,2.929387755102040636e+00,3.097913011771203928e-01,-3.235563708304161512e+00
8.039864004198913339e-01,3.010204081632652962e+00,3.097913011771203928e-01,-3.235563708304161512e+00
8.726662337396322577e-01,3.091020408163265287e+00,3.097913011771203928e-01,-3.235563708304161512e+00
9.500030331785558335e-01,3.171836734693877613e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.030738947090776403e+00,3.252653061224489495e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.109385030227395985e+00,3.333469387755101820e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.180594417439322363e+00,3.414285714285714146e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.239525837863641566e+00,3.495102040816326472e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.282172755567650313e+00,3.575918367346938798e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.305635759558539055e+00,3.656734693877551123e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.308319684338822508e+00,3.737551020408163005e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.290042059487875648e+00,3.818367346938775331e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.252045515171448686e+00,3.899183673469387656e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.196913300173063410e+00,3.979999999999999982e+00,3.097913011771203928e-01,-3.235563708304161512e+00
1.210465162432831976e+00,2.000000000000000042e-02,2.606922032510522458e-01,-3.019161415945918581e+00
1.167067446221120797e+00,1.008163265306122464e-01,2.606922032510522458e-01,-3.019161415945918581e+00
1.113772651733246244e+00,1.816326530612244750e-01,2.606922032510522458e-01,-3.019161415945918581e+00
1.053737963475760209e+00,2.624489795918367174e-01,2.606922032510522458e-01,-3.019161415945918581e+00
9.905198373735528694e-01,3.432653061224489877e-01,2.606922032510522458e-01,-3.019161415945918581e+00
9.278633162620661956e-01,4.240816326530612024e-01,2.606922032510522458e-01,-3.019161415945918581e+00
8.694801734878065957e-01,5.048979591836734171e-01,2.606922032510522458e-01,-3.019161415945918581e+00
8.188290273939340391e-01,5.857142857142857428e-01,2.606922032510522458e-01,-3.019161415945918581e+00
7.789104527124343091e-01,6.665306122448979576e-01,2.606922032510522458e-01,-3.019161415945918581e+00
7.520892264673887384e-01,7.473469387755101723e-01,2.606922032510522458e-01,-3.019161415945918581e+00
7.399542385449729975e-01,8.281632653061223870e-01,2.606922032510522458e-01,-3.019161415945918581e+00
7.432243658303312461e-01,9.089795918367347127e-01,2.606922032510522458e-01,-3.019161415945918581e+00
7.617058859290157802e-01,9.897959183673469274e-01,2.606922032510522458e-01,-3.019161415945918581e+00
7.943039532848370499e-01,1.070612244897959142e+00,2.606922032510522458e-01,-3.019161415945918581e+00
8.390874578487119706e-01,1.151428571428571468e+00,2.606922032510522458e-01,-3.019161415945918581e+00
8.934034240698981444e-01,1.232244897959183572e+00,2.606922032510522458e-01,-3.019161415945918581e+00
9.540341732114800966e-01,1.313061224489795897e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.017387938691938887e+00,1.393877551020408223e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.079711642396822935e+00,1.474693877551020327e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.137313227088295076e+00,1.555510204081632653e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.186780373936940691e+00,1.636326530612244756e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.225182648345636061e+00,1.717142857142857082e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.250245098943528088e+00,1.797959183673469408e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.260483025742855645e+00,1.878775510204081511e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.255289933790769252e+00,1.959591836734693837e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.234973461940364725e+00,2.040408163265305941e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.200737158319939768e+00,2.121224489795918267e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.154609182121976385e+00,2.202040816326530592e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.099322155419047542e+00,2.282857142857142918e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.038151282587061575e+00,2.363673469387755244e+00,2.606922032510522458e-01,-3.019161415945918581e+00
9.747203271438866778e-01,2.444489795918367125e+00,2.606922032510522458e-01,-3.019161415945918581e+00
9.127869399386409066e-01,2.525306122448979451e+00,2.606922032510522458e-01,-3.019161415945918581e+00
8.560200558532705672e-01,2.606122448979591777e+00,2.606922032510522458e-01,-3.019161415945918581e+00
8.077825460394849610e-01,2.686938775510204103e+00,2.606922032510522458e-01,-3.019161415945918581e+00
7.709320013761347123e-01,2.767755102040816428e+00,2.606922032510522458e-01,-3.019161415945918581e+00
7.476514487383039143e-01,2.848571428571428310e+00,2.606922032510522458e-01,-3.019161415945918581e+00
7.393200284491409091e-01,2.929387755102040636e+00,2.606922032510522458e-01,-3.019161415945918581e+00
7.464312939843139594e-01,3.010204081632652962e+00,2.606922032510522458e-01,-3.019161415945918581e+00
7.685639738559534306e-01,3.091020408163265287e+00,2.606922032510522458e-01,-3.019161415945918581e+00
8.044069277425569542e-01,3.171836734693877613e+00,2.606922032510522458e-01,-3.019161415945918581e+00
8.518368184633124951e-01,3.252653061224489495e+00,2.606922032510522458e-01,-3.019161415945918581e+00
9.080438985077929903e-01,3.333469387755101820e+00,2.606922032510522458e-01,-3.019161415945918581e+00
9.696984595249265038e-01,3.414285714285714146e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.033148084300759884e+00,3.495102040816326472e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.094634016014599309e+00,3.575918367346938798e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.150513827055207550e+00,3.656734693877551123e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.197477196492711116e+00,3.737551020408163005e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.232742013545216953e+00,3.818367346938775331e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.254219189867521678e+00,3.899183673469387656e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.260636417179223701e+00,3.979999999999999982e+00,2.606922032510522458e-01,-3.019161415945918581e+00
1.342905413733819220e+00,2.000000000000000042e-02,4.259457530433614636e-01,-3.212450710155434042e+00
1.266548794304889647e+00,1.008163265306122464e-01,4.259457530433614636e-01,-3.212450710155434042e+00
1.172327004690669083e+00,1.816326530612244750e-01,4.259457530433614636e-01,-3.212450710155434042e+00
1.066555167460030651e+00,2.624489795918367174e-01,4.259457530433614636e-01,-3.212450710155434042e+00
9.563225357377693747e-01,3.432653061224489877e-01,4.259457530433614636e-01,-3.212450710155434042e+00
8.490173430022107670e-01,4.240816326530612024e-01,4.259457530433614636e-01,-3.212450710155434042e+00
7.518316140193471719e-01,5.048979591836734171e-01,4.259457530433614636e-01,-3.212450710155434042e+00
6.712791264725037621e-01,5.857142857142857428e-01,4.259457530433614636e-01,-3.212450710155434042e+00
6.127588314341314568e-01,6.665306122448979576e-01,4.259457530433614636e-01,-3.212450710155434042e+00
5.801929939922430002e-01,7.473469387755101723e-01,4.259457530433614636e-01,-3.212450710155434042e+00
5.757643072992988387e-01,8.281632653061223870e-01,4.259457530433614636e-01,-3.212450710155434042e+00
5.997695997152736602e-01,9.089795918367347127e-01,4.259457530433614636e-01,-3.212450710155434042e+00
6.505999401794306802e-01,9.897959183673469274e-01,4.259457530433614636e-01,-3.212450710155434042e+00
7.248484752286488142e-01,1.070612244897959142e+00,4.259457530433614636e-01,-3.212450710155434042e+00
8.175387699924493434e-01,1.151428571428571468e+00,4.259457530433614636e-01,-3.212450710155434042e+00
9.224583488346230764e-01,1.232244897959183572e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.032575080408740797e+00,1.313061224489795897e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.140508499329655923e+00,1.393877551020408223e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.239024474590582292e+00,1.474693877551020327e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.321520070062711660e+00,1.555510204081632653e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.382466099780336188e+00,1.636326530612244756e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.417777716179758452e+00,1.717142857142857082e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.425088192980566326e+00,1.797959183673469408e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.403907552681557647e+00,1.878775510204081511e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.355655406819756603e+00,1.959591836734693837e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.283565807906541512e+00,2.040408163265305941e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.192470490246066994e+00,2.121224489795918267e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.088475027706455434e+00,2.202040816326530592e+00,4.259457530433614636e-01,-3.212450710155434042e+00
9.785496136499135522e-01,2.282857142857142918e+00,4.259457530433614636e-01,-3.212450710155434042e+00
8.700618905935654235e-01,2.363673469387755244e+00,4.259457530433614636e-01,-3.212450710155434042e+00
7.702831412324641081e-01,2.444489795918367125e+00,4.259457530433614636e-01,-3.212450710155434042e+00
6.859009378846904204e-01,2.525306122448979451e+00,4.259457530433614636e-01,-3.212450710155434042e+00
6.225709145490752050e-01,2.606122448979591777e+00,4.259457530433614636e-01,-3.212450710155434042e+00
5.845377036115182445e-01,2.686938775510204103e+00,4.259457530433614636e-01,-3.212450710155434042e+00
5.743504435435123900e-01,2.767755102040816428e+00,4.259457530433614636e-01,-3.212450710155434042e+00
5.926919254089275668e-01,2.848571428571428310e+00,4.259457530433614636e-01,-3.212450710155434042e+00
6.383328294660232105e-01,2.929387755102040636e+00,4.259457530433614636e-01,-3.212450710155434042e+00
7.082141191113260348e-01,3.010204081632652962e+00,4.259457530433614636e-01,-3.212450710155434042e+00
7.976520697925004733e-01,3.091020408163265287e+00,4.259457530433614636e-01,-3.212450710155434042e+00
9.006521910294478239e-01,3.171836734693877613e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.010311001229603711e+00,3.252653061224489495e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.119278726736512963e+00,3.333469387755101820e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.220251913164039470e+00,3.414285714285714146e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.306462932227152818e+00,3.495102040816326472e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.372133575356474067e+00,3.575918367346938798e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.412862332431718659e+00,3.656734693877551123e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.425919398658675119e+00,3.737551020408163005e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.410429637044608553e+00,3.818367346938775331e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.367431233592522499e+00,3.899183673469387656e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.299806113907710170e+00,3.979999999999999982e+00,4.259457530433614636e-01,-3.212450710155434042e+00
1.337154852637045366e+00,2.000000000000000042e-02,4.179124225758925615e-01,-3.067632501471869055e+00
1.266252838324770869e+00,1.008163265306122464e-01,4.179124225758925615e-01,-3.067632501471869055e+00
1.179070104141102693e+00,1.816326530612244750e-01,4.179124225758925615e-01,-3.067632501471869055e+00
1.080937664327230596e+00,2.624489795918367174e-01,4.179124225758925615e-01,-3.067632501471869055e+00
9.778560812544637715e-01,3.432653061224489877e-01,4.179124225758925615e-01,-3.067632501471869055e+00
8.761285454858285249e-01,4.240816326530612024e-01,4.179124225758925615e-01,-3.067632501471869055e+00
7.819754508525299519e-01,5.048979591836734171e-01,4.179124225758925615e-01,-3.067632501471869055e+00
7.011540323511760153e-01,5.857142857142857428e-01,4.179124225758925615e-01,-3.067632501471869055e+00
6.386063250883529108e-01,6.665306122448979576e-01,4.179124225758925615e-01,-3.067632501471869055e+00
5.981569707353047161e-01,7.473469387755101723e-01,4.179124225758925615e-01,-3.067632501471869055e+00
5.822793499002689721e-01,8.281632653061223870e-01,4.179124225758925615e-01,-3.067632501471869055e+00
5.919443408606979151e-01,9.089795918367347127e-01,4.179124225758925615e-01,-3.067632501471869055e+00
6.265609526946676056e-01,9.897959183673469274e-01,4.179124225758925615e-01,-3.067632501471869055e+00
6.840124629525263789e-01,1.070612244897959142e+00,4.179124225758925615e-01,-3.067632501471869055e+00
7.607858501371820292e-01,1.151428571428571468e+00,4.179124225758925615e-01,-3.067632501471869055e+00
8.521866065085633712e-01,1.232244897959183572e+00,4.179124225758925615e-01,-3.067632501471869055e+00
9.526257959265768127e-01,1.313061224489795897e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.055961803836751978e+00,1.393877551020408223e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.155875882209962846e+00,1.474693877551020327e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.246258525767552250e+00,1.555510204081632653e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.321583053516162121e+00,1.636326530612244756e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.377243551981081282e+00,1.717142857142857082e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.409836515723227546e+00,1.797959183673469408e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.417368963500398538e+00,1.878775510204081511e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.399380304270719799e+00,1.959591836734693837e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.356970501225656545e+00,2.040408163265305941e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.292732811689795147e+00,2.121224489795918267e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.210595215680547732e+00,2.202040816326530592e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.115580229389478761e+00,2.282857142857142918e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.013497790412455135e+00,2.363673469387755244e+00,4.179124225758925615e-01,-3.067632501471869055e+00
9.105899940571946516e-01,2.444489795918367125e+00,4.179124225758925615e-01,-3.067632501471869055e+00
8.131494042474609607e-01,2.525306122448979451e+00,4.179124225758925615e-01,-3.067632501471869055e+00
7.271342783929304332e-01,2.606122448979591777e+00,4.179124225758925615e-01,-3.067632501471869055e+00
6.578042342973086098e-01,2.686938775510204103e+00,4.179124225758925615e-01,-3.067632501471869055e+00
6.093986371958893811e-01,2.767755102040816428e+00,4.179124225758925615e-01,-3.067632501471869055e+00
5.848773727806870770e-01,2.848571428571428310e+00,4.179124225758925615e-01,-3.067632501471869055e+00
5.857398573183905111e-01,2.929387755102040636e+00,4.179124225758925615e-01,-3.067632501471869055e+00
6.119333519565611779e-01,3.010204081632652962e+00,4.179124225758925615e-01,-3.067632501471869055e+00
6.618561875774535697e-01,3.091020408163265287e+00,4.179124225758925615e-01,-3.067632501471869055e+00
7.324557030074130282e-01,3.171836734693877613e+00,4.179124225758925615e-01,-3.067632501471869055e+00
8.194149078962020827e-01,3.252653061224489495e+00,4.179124225758925615e-01,-3.067632501471869055e+00
9.174164562807083367e-01,3.333469387755101820e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.020467789485313803e+00,3.414285714285714146e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.122267566653583737e+00,3.495102040816326472e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.216590976566695792e+00,3.575918367346938798e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.297670369858836992e+00,3.656734693877551123e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.360547936886220777e+00,3.737551020408163005e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.401378865847372479e+00,3.818367346938775331e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.417666443765678519e+00,3.899183673469387656e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.408414724475307356e+00,3.979999999999999982e+00,4.179124225758925615e-01,-3.067632501471869055e+00
1.318272996782001494e+00,2.000000000000000042e-02,3.951429998697387758e-01,-3.177200001820789765e+00
1.248366785142282387e+00,1.008163265306122464e-01,3.951429998697387758e-01,-3.177200001820789765e+00
1.162175361600370715e+00,1.816326530612244750e-01,3.951429998697387758e-01,-3.177200001820789765e+00
1.065350229016149619e+00,2.624489795918367174e-01,3.951429998697387758e-01,-3.177200001820789765e+00
9.642401340655835096e-01,3.432653061224489877e-01,3.951429998697387758e-01,-3.177200001820789765e+00
8.654747849875475962e-01,4.240816326530612024e-01,3.951429998697387758e-01,-3.177200001820789765e+00
7.755301469051900654e-01,5.048979591836734171e-01,3.951429998697387758e-01,-3.177200001820789765e+00
7.003038179607025127e-01,5.857142857142857428e-01,3.951429998697387758e-01,-3.177200001820789765e+00
6.447283285114886464e-01,6.665306122448979576e-01,3.951429998697387758e-01,-3.177200001820789765e+00
6.124477190508454960e-01,7.473469387755101723e-01,3.951429998697387758e-01,-3.177200001820789765e+00
6.055786033808054913e-01,8.281632653061223870e-01,3.951429998697387758e-01,-3.177200001820789765e+00
6.245713839342186269e-01,9.089795918367347127e-01,3.951429998697387758e-01,-3.177200001820789765e+00
6.681807192466575618e-01,9.897959183673469274e-01,3.951429998697387758e-01,-3.177200001820789765e+00
7.335471800024432332e-01,1.070612244897959142e+00,3.951429998697387758e-01,-3.177200001820789765e+00
8.163847395330157131e-01,1.151428571428571468e+00,3.951429998697387758e-01,-3.177200001820789765e+00
9.112618051652920936e-01,1.232244897959183572e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.011957363418767519e+00,1.313061224489795897e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.111868886894990194e+00,1.393877551020408223e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.204445256730181768e+00,1.474693877551020327e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.283616314231271760e+00,1.555510204081632653e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.344190876337338025e+00,1.636326530612244756e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.382197117350292714e+00,1.717142857142857082e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.395142998376338817e+00,1.797959183673469408e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.382179668327562450e+00,1.878775510204081511e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.344157122410373439e+00,1.959591836734693837e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.283568468618127678e+00,2.040408163265305941e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.204386456629531033e+00,2.121224489795918267e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.111802987782508412e+00,2.202040816326530592e+00,3.951429998697387758e-01,-3.177200001820789765e+00
1.011888686246673164e+00,2.282857142857142918e+00,3.951429998697387758e-01,-3.177200001820789765e+00
9.111948530409530456e-01,2.363673469387755244e+00,3.951429998697387758e-01,-3.177200001820789765e+00
8.163239024537970456e-01,2.444489795918367125e+00,3.951429998697387758e-01,-3.177200001820789765e+00
7.334964470070806097e-01,2.525306122448979451e+00,3.951429998697387758e-01,-3.177200001820789765e+00
6.681434168571711574e-01,2.606122448979591777e+00,3.951429998697387758e-01,-3.177200001820789765e+00
6.245499580385192040e-01,2.686938775510204103e+00,3.951429998697387758e-01,-3.177200001820789765e+00
6.055744588577760545e-01,2.767755102040816428e+00,3.951429998697387758e-01,-3.177200001820789765e+00
