1.353320636733830851e+00,2.000000000000000042e-02,4.384155464972494531e-01
1.276842589697888997e+00,1.008163265306122464e-01,4.384155464972494531e-01
1.182632506935918260e+00,1.816326530612244750e-01,4.384155464972494531e-01
1.076724635400710506e+00,2.624489795918367174e-01,4.384155464972494531e-01
9.659024767340443907e-01,3.432653061224489877e-01,4.384155464972494531e-01
8.572642974232311808e-01,4.240816326530612024e-01,4.384155464972494531e-01
7.577684779647553270e-01,5.048979591836734171e-01,4.384155464972494531e-01
6.737878218609729686e-01,5.857142857142857428e-01,4.384155464972494531e-01
6.107013713898546969e-01,6.665306122448979576e-01,4.384155464972494531e-01
5.725498747426480683e-01,7.473469387755101723e-01,4.384155464972494531e-01
5.617769721926508808e-01,8.281632653061223870e-01,4.384155464972494531e-01
5.790726785713887770e-01,9.089795918367347127e-01,4.384155464972494531e-01
6.233291871510409088e-01,9.897959183673469274e-01,4.384155464972494531e-01
6.917118257372023571e-01,1.070612244897959142e+00,4.384155464972494531e-01
7.798406201655903036e-01,1.151428571428571468e+00,4.384155464972494531e-01
8.820708358850599673e-01,1.232244897959183572e+00,4.384155464972494531e-01
9.918545286671043293e-01,1.313061224489795897e+00,4.384155464972494531e-01
1.102159946769078580e+00,1.393877551020408223e+00,4.384155464972494531e-01
1.205921921436805766e+00,1.474693877551020327e+00,4.384155464972494531e-01
1.296494397799107912e+00,1.555510204081632653e+00,4.384155464972494531e-01
1.368076121112616006e+00,1.636326530612244756e+00,4.384155464972494531e-01
1.416082212741023527e+00,1.717142857142857082e+00,4.384155464972494531e-01
1.437437836067786190e+00,1.797959183673469408e+00,4.384155464972494531e-01
1.430775142756435914e+00,1.878775510204081511e+00,4.384155464972494531e-01
1.396520884759977488e+00,1.959591836734693837e+00,4.384155464972494531e-01
1.336869080445399094e+00,2.040408163265305941e+00,4.384155464972494531e-01
1.255640485594469835e+00,2.121224489795918267e+00,4.384155464972494531e-01
1.158037870299189365e+00,2.202040816326530592e+00,4.384155464972494531e-01
1.050312776503513179e+00,2.282857142857142918e+00,4.384155464972494531e-01
9.393651006932358660e-01,2.363673469387755244e+00,4.384155464972494531e-01
8.323011488501602662e-01,2.444489795918367125e+00,4.384155464972494531e-01
7.359784706783354391e-01,2.525306122448979451e+00,4.384155464972494531e-01
6.565666269105714381e-01,2.606122448979591777e+00,4.384155464972494531e-01
5.991520229742145487e-01,2.686938775510204103e+00,4.384155464972494531e-01
5.674121198022312740e-01,2.767755102040816428e+00,4.384155464972494531e-01
5.633798889023668988e-01,2.848571428571428310e+00,4.384155464972494531e-01
5.873135985650965729e-01,2.929387755102040636e+00,4.384155464972494531e-01
6.376802715297358315e-01,3.010204081632652962e+00,4.384155464972494531e-01
7.112538736612017409e-01,3.091020408163265287e+00,4.384155464972494531e-01
8.033219445576770257e-01,3.171836734693877613e+00,4.384155464972494531e-01
9.079874351988337366e-01,3.252653061224489495e+00,4.384155464972494531e-01
1.018546419641209733e+00,3.333469387755101820e+00,4.384155464972494531e-01
1.127917487961190401e+00,3.414285714285714146e+00,4.384155464972494531e-01
1.229095317412154609e+00,3.495102040816326472e+00,4.384155464972494531e-01
1.315599370124318934e+00,3.575918367346938798e+00,4.384155464972494531e-01
1.381888977825462606e+00,3.656734693877551123e+00,4.384155464972494531e-01
1.423718227004575620e+00,3.737551020408163005e+00,4.384155464972494531e-01
1.438407913780325620e+00,3.818367346938775331e+00,4.384155464972494531e-01
1.425017149501886848e+00,3.899183673469387656e+00,4.384155464972494531e-01
1.384403625577373731e+00,3.979999999999999982e+00,4.384155464972494531e-01
1.310185614717871427e+00,2.000000000000000042e-02,3.848917432314239995e-01
1.243044362365445465e+00,1.008163265306122464e-01,3.848917432314239995e-01
1.160335883448721850e+00,1.816326530612244750e-01,3.848917432314239995e-01
1.067357736065958962e+00,2.624489795918367174e-01,3.848917432314239995e-01
9.700652605169647336e-01,3.432653061224489877e-01,3.848917432314239995e-01
8.746901339948736087e-01,4.240816326530612024e-01,3.848917432314239995e-01
7.873412256325372782e-01,5.048979591836734171e-01,3.848917432314239995e-01
7.136133175239998128e-01,5.857142857142857428e-01,3.848917432314239995e-01
6.582287535182067550e-01,6.665306122448979576e-01,3.848917432314239995e-01
6.247349685264299568e-01,7.473469387755101723e-01,3.848917432314239995e-01
6.152772718839212285e-01,8.281632653061223870e-01,3.848917432314239995e-01
6.304614382113191695e-01,9.089795918367347127e-01,3.848917432314239995e-01
6.693149069640875748e-01,9.897959183673469274e-01,3.848917432314239995e-01
7.293490758763828685e-01,1.070612244897959142e+00,3.848917432314239995e-01
8.067186983439995629e-01,1.151428571428571468e+00,3.848917432314239995e-01
8.964681751897939366e-01,1.232244897959183572e+00,3.848917432314239995e-01
9.928489655857140050e-01,1.313061224489795897e+00,3.848917432314239995e-01
1.089687786654770951e+00,1.393877551020408223e+00,3.848917432314239995e-01
1.180782018212198192e+00,1.474693877551020327e+00,3.848917432314239995e-01
1.260296986589561907e+00,1.555510204081632653e+00,3.848917432314239995e-01
1.323139681128493894e+00,1.636326530612244756e+00,3.848917432314239995e-01
1.365284966441046466e+00,1.717142857142857082e+00,3.848917432314239995e-01
1.384033396225761825e+00,1.797959183673469408e+00,3.848917432314239995e-01
1.378184115415100441e+00,1.878775510204081511e+00,3.848917432314239995e-01
1.348111776104389925e+00,1.959591836734693837e+00,3.848917432314239995e-01
1.295742540722629066e+00,2.040408163265305941e+00,3.848917432314239995e-01
1.224430709465273326e+00,2.121224489795918267e+00,3.848917432314239995e-01
1.138743874121303179e+00,2.202040816326530592e+00,3.848917432314239995e-01
1.044170359399815950e+00,2.282857142857142918e+00,3.848917432314239995e-01
9.467676904222447343e-01,2.363673469387755244e+00,3.848917432314239995e-01
8.527746023774412931e-01,2.444489795918367125e+00,3.848917432314239995e-01
7.682114434966106353e-01,2.525306122448979451e+00,3.848917432314239995e-01
6.984945659241865723e-01,2.606122448979591777e+00,3.848917432314239995e-01
6.480894031224500029e-01,2.686938775510204103e+00,3.848917432314239995e-01
6.202244545377904039e-01,2.767755102040816428e+00,3.848917432314239995e-01
6.166844970874674203e-01,2.848571428571428310e+00,3.848917432314239995e-01
6.376962684712190743e-01,2.929387755102040636e+00,3.848917432314239995e-01
6.819139444022177532e-01,3.010204081632652962e+00,3.848917432314239995e-01
7.465053399547766366e-01,3.091020408163265287e+00,3.848917432314239995e-01
8.273333137490888056e-01,3.171836734693877613e+00,3.848917432314239995e-01
9.192207558594471806e-01,3.252653061224489495e+00,3.848917432314239995e-01
1.016282186714041469e+00,3.333469387755101820e+00,3.848917432314239995e-01
1.112300727755958230e+00,3.414285714285714146e+00,3.848917432314239995e-01
1.201126298529821224e+00,3.495102040816326472e+00,3.848917432314239995e-01
1.277069535285402235e+00,3.575918367346938798e+00,3.848917432314239995e-01
1.335266200230495359e+00,3.656734693877551123e+00,3.848917432314239995e-01
1.371988740667850815e+00,3.737551020408163005e+00,3.848917432314239995e-01
1.384885042351982509e+00,3.818367346938775331e+00,3.848917432314239995e-01
1.373129084682352286e+00,3.899183673469387656e+00,3.848917432314239995e-01
1.337473848122042508e+00,3.979999999999999982e+00,3.848917432314239995e-01
1.208111942641853620e+00,2.000000000000000042e-02,2.582343106515639364e-01
1.163065055244514756e+00,1.008163265306122464e-01,2.582343106515639364e-01
1.107573693287037031e+00,1.816326530612244750e-01,2.582343106515639364e-01
1.045192132192829026e+00,2.624489795918367174e-01,2.582343106515639364e-01
9.799159713065400679e-01,3.432653061224489877e-01,2.582343106515639364e-01
9.159262118901392302e-01,4.240816326530612024e-01,2.582343106515639364e-01
8.573214599468064190e-01,5.048979591836734171e-01,2.582343106515639364e-01
8.078554065408688478e-01,5.857142857142857428e-01,2.582343106515639364e-01
7.706964002532907809e-01,6.665306122448979576e-01,2.582343106515639364e-01
7.482245113895625854e-01,7.473469387755101723e-01,2.582343106515639364e-01
7.418790861738249198e-01,8.281632653061223870e-01,2.582343106515639364e-01
7.520665552305895174e-01,9.089795918367347127e-01,2.582343106515639364e-01
7.781344013100013335e-01,9.897959183673469274e-01,2.582343106515639364e-01
8.184129536490279966e-01,1.070612244897959142e+00,2.582343106515639364e-01
8.703223319993026452e-01,1.151428571428571468e+00,2.582343106515639364e-01
9.305376904531651450e-01,1.232244897959183572e+00,2.582343106515639364e-01
9.952021770409649193e-01,1.313061224489795897e+00,2.582343106515639364e-01
1.060173968831369828e+00,1.393877551020408223e+00,2.582343106515639364e-01
1.121291559697490614e+00,1.474693877551020327e+00,2.582343106515639364e-01
1.174640308810726896e+00,1.555510204081632653e+00,2.582343106515639364e-01
1.216803177173404027e+00,1.636326530612244756e+00,2.582343106515639364e-01
1.245079592272692715e+00,1.717142857142857082e+00,2.582343106515639364e-01
1.257658422362960771e+00,1.797959183673469408e+00,2.582343106515639364e-01
1.253733981206424097e+00,1.878775510204081511e+00,2.582343106515639364e-01
1.233557633056206804e+00,1.959591836734693837e+00,2.582343106515639364e-01
1.198421692532725125e+00,2.040408163265305941e+00,2.582343106515639364e-01
1.150576650621884633e+00,2.121224489795918267e+00,2.582343106515639364e-01
1.093087028549998063e+00,2.202040816326530592e+00,2.582343106515639364e-01
1.029635092234194804e+00,2.282857142857142918e+00,2.582343106515639364e-01
9.642849995876972002e-01,2.363673469387755244e+00,2.582343106515639364e-01
9.012224872732477188e-01,2.444489795918367125e+00,2.582343106515639364e-01
8.444867702199984061e-01,2.525306122448979451e+00,2.582343106515639364e-01
7.977118259992033167e-01,2.606122448979591777e+00,2.582343106515639364e-01
7.638936350447667056e-01,2.686938775510204103e+00,2.582343106515639364e-01
7.451982852077236874e-01,2.767755102040816428e+00,2.582343106515639364e-01
7.428232317336085355e-01,2.848571428571428310e+00,2.582343106515639364e-01
7.569205990953938867e-01,2.929387755102040636e+00,2.582343106515639364e-01
7.865874372738114184e-01,3.010204081632652962e+00,2.582343106515639364e-01
8.299235565797237202e-01,3.091020408163265287e+00,2.582343106515639364e-01
8.841532366422206746e-01,3.171836734693877613e+00,2.582343106515639364e-01
9.458030139839929129e-01,3.252653061224489495e+00,2.582343106515639364e-01
1.010924160717764364e+00,3.333469387755101820e+00,2.582343106515639364e-01
1.075345604388016296e+00,3.414285714285714146e+00,2.582343106515639364e-01
1.134941089197438302e+00,3.495102040816326472e+00,2.582343106515639364e-01
1.185893466683058506e+00,3.575918367346938798e+00,2.582343106515639364e-01
1.224939187768532722e+00,3.656734693877551123e+00,2.582343106515639364e-01
1.249577336240096148e+00,3.737551020408163005e+00,2.582343106515639364e-01
1.258229814849786354e+00,3.818367346938775331e+00,2.582343106515639364e-01
1.250342423971046335e+00,3.899183673469387656e+00,2.582343106515639364e-01
1.226420358621013840e+00,3.979999999999999982e+00,2.582343106515639364e-01
1.333608432483506689e+00,2.000000000000000042e-02,4.139557898327053675e-01
1.261397192214852581e+00,1.008163265306122464e-01,4.139557898327053675e-01
1.172443208872975928e+00,1.816326530612244750e-01,4.139557898327053675e-01
1.072444071157332424e+00,2.624489795918367174e-01,4.139557898327053675e-01
9.678048205916296443e-01,3.432653061224489877e-01,4.139557898327053675e-01
8.652277024171104447e-01,4.240816326530612024e-01,4.139557898327053675e-01
7.712828803001692268e-01,5.048979591836734171e-01,4.139557898327053675e-01
6.919876109926332841e-01,5.857142857142857428e-01,4.139557898327053675e-01
6.324208332148806289e-01,6.665306122448979576e-01,4.139557898327053675e-01
5.963978567167300682e-01,7.473469387755101723e-01,4.139557898327053675e-01
5.862259879965070475e-01,8.281632653061223870e-01,4.139557898327053675e-01
6.025567450874167452e-01,9.089795918367347127e-01,4.139557898327053675e-01
6.443441271971492856e-01,9.897959183673469274e-01,4.139557898327053675e-01
7.089116120706733248e-01,1.070612244897959142e+00,4.139557898327053675e-01
7.921235898303086165e-01,1.151428571428571468e+00,4.139557898327053675e-01
8.886502527897536252e-01,1.232244897959183572e+00,4.139557898327053675e-01
9.923089747931882476e-01,1.313061224489795897e+00,4.139557898327053675e-01
1.096460314402482927e+00,1.393877551020408223e+00,4.139557898327053675e-01
1.194433277545225103e+00,1.474693877551020327e+00,4.139557898327053675e-01
1.279952601139503932e+00,1.555510204081632653e+00,4.139557898327053675e-01
1.347540689765862165e+00,1.636326530612244756e+00,4.139557898327053675e-01
1.392868460953700982e+00,1.717142857142857082e+00,4.139557898327053675e-01
1.413032627102072780e+00,1.797959183673469408e+00,4.139557898327053675e-01
1.406741653859566288e+00,1.878775510204081511e+00,4.139557898327053675e-01
1.374398484149123023e+00,1.959591836734693837e+00,4.139557898327053675e-01
1.318074729283960744e+00,2.040408163265305941e+00,4.139557898327053675e-01
1.241377980258596914e+00,2.121224489795918267e+00,4.139557898327053675e-01
1.149220738055168445e+00,2.202040816326530592e+00,4.139557898327053675e-01
1.047505763202489115e+00,2.282857142857142918e+00,4.139557898327053675e-01
9.427479982530327929e-01,2.363673469387755244e+00,4.139557898327053675e-01
8.416572794089893783e-01,2.444489795918367125e+00,4.139557898327053675e-01
7.507085650214866401e-01,2.525306122448979451e+00,4.139557898327053675e-01
6.757272082434319094e-01,2.606122448979591777e+00,4.139557898327053675e-01
6.215158375238132304e-01,2.686938775510204103e+00,4.139557898327053675e-01
5.915467436088136521e-01,2.767755102040816428e+00,4.139557898327053675e-01
5.877394759599425811e-01,2.848571428571428310e+00,4.139557898327053675e-01
6.103378937537878857e-01,2.929387755102040636e+00,4.139557898327053675e-01
6.578945464658139120e-01,3.010204081632652962e+00,4.139557898327053675e-01
7.273633844769205048e-01,3.091020408163265287e+00,4.139557898327053675e-01
8.142948614987169931e-01,3.171836734693877613e+00,4.139557898327053675e-01
9.131209323184009685e-01,3.252653061224489495e+00,4.139557898327053675e-01
1.017511691481939762e+00,3.333469387755101820e+00,4.139557898327053675e-01
1.120780809862823357e+00,3.414285714285714146e+00,4.139557898327053675e-01
1.216313800511902521e+00,3.495102040816326472e+00,4.139557898327053675e-01
1.297991682946253444e+00,3.575918367346938798e+00,4.139557898327053675e-01
1.360582909769454618e+00,3.656734693877551123e+00,4.139557898327053675e-01
1.400078452344055036e+00,3.737551020408163005e+00,4.139557898327053675e-01
1.413948582954692057e+00,3.818367346938775331e+00,4.139557898327053675e-01
1.401304906315867571e+00,3.899183673469387656e+00,4.139557898327053675e-01
1.362957262149542936e+00,3.979999999999999982e+00,4.139557898327053675e-01
1.289607282410153655e+00,2.000000000000000042e-02,3.593572573658656011e-01
1.226920314643817456e+00,1.008163265306122464e-01,3.593572573658656011e-01
1.149698881170391651e+00,1.816326530612244750e-01,3.593572573658656011e-01
1.062889089518563202e+00,2.624489795918367174e-01,3.593572573658656011e-01
9.720511908354521058e-01,3.432653061224489877e-01,3.593572573658656011e-01
8.830034404208808585e-01,4.240816326530612024e-01,3.593572573658656011e-01
8.014494328460340933e-01,5.048979591836734171e-01,3.593572573658656011e-01
7.326127812027273256e-01,5.857142857142857428e-01,3.593572573658656011e-01
6.809025396308290290e-01,6.665306122448979576e-01,3.593572573658656011e-01
6.496307991346712551e-01,7.473469387755101723e-01,3.593572573658656011e-01
6.408005449496475547e-01,8.281632653061223870e-01,3.593572573658656011e-01
6.549773633999202982e-01,9.089795918367347127e-01,3.593572573658656011e-01
6.912532155471307060e-01,9.897959183673469274e-01,3.593572573658656011e-01
7.473045979629646673e-01,1.070612244897959142e+00,3.593572573658656011e-01
8.195413653718146563e-01,1.151428571428571468e+00,3.593572573658656011e-01
9.033366829292861500e-01,1.232244897959183572e+00,3.593572573658656011e-01
9.933233794706227693e-01,1.313061224489795897e+00,3.593572573658656011e-01
1.083737720016753947e+00,1.393877551020408223e+00,3.593572573658656011e-01
1.168788578576339443e+00,1.474693877551020327e+00,3.593572573658656011e-01
1.243028365368653354e+00,1.555510204081632653e+00,3.593572573658656011e-01
1.301701950219791515e+00,1.636326530612244756e+00,3.593572573658656011e-01
1.341051233251083996e+00,1.717142857142857082e+00,3.593572573658656011e-01
1.358555854812427466e+00,1.797959183673469408e+00,3.593572573658656011e-01
1.353094626956421687e+00,1.878775510204081511e+00,3.593572573658656011e-01
1.325017346611192526e+00,1.959591836734693837e+00,3.593572573658656011e-01
1.276122390748703150e+00,2.040408163265305941e+00,3.593572573658656011e-01
1.209541528599700655e+00,2.121224489795918267e+00,3.593572573658656011e-01
1.129539328804380016e+00,2.202040816326530592e+00,3.593572573658656011e-01
1.041240009664843535e+00,2.282857142857142918e+00,3.593572573658656011e-01
9.502992280049746832e-01,2.363673469387755244e+00,3.593572573658656011e-01
8.625418288788009313e-01,2.444489795918367125e+00,3.593572573658656011e-01
7.835887586090195533e-01,2.525306122448979451e+00,3.593572573658656011e-01
7.184970377365498262e-01,2.606122448979591777e+00,3.593572573658656011e-01
6.714358539620229882e-01,2.686938775510204103e+00,3.593572573658656011e-01
6.454195216397073942e-01,2.767755102040816428e+00,3.593572573658656011e-01
6.421144120266517596e-01,2.848571428571428310e+00,3.593572573658656011e-01
6.617322205913929167e-01,2.929387755102040636e+00,3.593572573658656011e-01
7.030164077143734591e-01,3.010204081632652962e+00,3.593572573658656011e-01
7.633226812663239658e-01,3.091020408163265287e+00,3.593572573658656011e-01
8.387883660775969918e-01,3.171836734693877613e+00,3.593572573658656011e-01
9.245798120200705572e-01,3.252653061224489495e+00,3.593572573658656011e-01
1.015201993974598649e+00,3.333469387755101820e+00,3.593572573658656011e-01
1.104850473506538533e+00,3.414285714285714146e+00,3.593572573658656011e-01
1.187783178763508474e+00,3.495102040816326472e+00,3.593572573658656011e-01
1.258688189733211171e+00,3.575918367346938798e+00,3.593572573658656011e-01
1.313023971859704764e+00,3.656734693877551123e+00,3.593572573658656011e-01
1.347310265725822909e+00,3.737551020408163005e+00,3.593572573658656011e-01
1.359351001036130269e+00,3.818367346938775331e+00,3.593572573658656011e-01
1.348374957044125466e+00,3.899183673469387656e+00,3.593572573658656011e-01
1.315085159987242402e+00,3.979999999999999982e+00,3.593572573658656011e-01
1.219029013635055003e+00,2.000000000000000042e-02,2.717806851002189661e-01
1.171619070751824143e+00,1.008163265306122464e-01,2.717806851002189661e-01
1.113216760338871181e+00,1.816326530612244750e-01,2.717806851002189661e-01
1.047562806884633213e+00,2.624489795918367174e-01,2.717806851002189661e-01
9.788624096305850175e-01,3.432653061224489877e-01,2.717806851002189661e-01
9.115158954911315448e-01,4.240816326530612024e-01,2.717806851002189661e-01
8.498368738572534831e-01,5.048979591836734171e-01,2.717806851002189661e-01
7.977759457414321798e-01,5.857142857142857428e-01,2.717806851002189661e-01
7.586676639604412742e-01,6.665306122448979576e-01,2.717806851002189661e-01
7.350169518011233638e-01,7.473469387755101723e-01,2.717806851002189661e-01
7.283386602602586191e-01,8.281632653061223870e-01,2.717806851002189661e-01
7.390605403725440947e-01,9.089795918367347127e-01,2.717806851002189661e-01
7.664958453429553398e-01,9.897959183673469274e-01,2.717806851002189661e-01
8.088873173434225627e-01,1.070612244897959142e+00,2.717806851002189661e-01
8.635197415769320095e-01,1.151428571428571468e+00,2.717806851002189661e-01
9.268938584123507241e-01,1.232244897959183572e+00,2.717806851002189661e-01
9.949504943494688058e-01,1.313061224489795897e+00,2.717806851002189661e-01
1.063330556009095096e+00,1.393877551020408223e+00,2.717806851002189661e-01
1.127654234281584067e+00,1.474693877551020327e+00,2.717806851002189661e-01
1.183801535337944522e+00,1.555510204081632653e+00,2.717806851002189661e-01
1.228176170220837582e+00,1.636326530612244756e+00,2.717806851002189661e-01
1.257935900631844683e+00,1.717142857142857082e+00,2.717806851002189661e-01
1.271174587044453963e+00,1.797959183673469408e+00,2.717806851002189661e-01
1.267044278784998035e+00,1.878775510204081511e+00,2.717806851002189661e-01
1.245809526093727859e+00,1.959591836734693837e+00,2.717806851002189661e-01
1.208830435425961136e+00,2.040408163265305941e+00,2.717806851002189661e-01
1.158475553317664053e+00,2.121224489795918267e+00,2.717806851002189661e-01
1.097970158688162945e+00,2.202040816326530592e+00,2.717806851002189661e-01
1.031189680604779335e+00,2.282857142857142918e+00,2.717806851002189661e-01
9.624114733014410561e-01,2.363673469387755244e+00,2.717806851002189661e-01
8.960408475014947083e-01,2.444489795918367125e+00,2.717806851002189661e-01
8.363289060035654643e-01,2.525306122448979451e+00,2.717806851002189661e-01
7.871002564342011176e-01,2.606122448979591777e+00,2.717806851002189661e-01
7.515080414289362354e-01,2.686938775510204103e+00,2.717806851002189661e-01
7.318319767956982247e-01,2.767755102040816428e+00,2.717806851002189661e-01
7.293323335115970973e-01,2.848571428571428310e+00,2.717806851002189661e-01
7.441692161474804390e-01,2.929387755102040636e+00,2.717806851002189661e-01
7.753923080152644864e-01,3.010204081632652962e+00,2.717806851002189661e-01
